review_text,rating,review_date
ok,5,2025-08-21 16:07:01
yes these app is so good for our saving and marketing system go ETHIOPIA GO!!!,5,2025-08-21 11:35:59
best mobile banking App that have seen .,5,2025-08-21 11:03:07
It's very helpful apps,5,2025-08-21 05:19:28
Every major update means you have to go back to Ethiopia to make the app work. In 2025?,2,2025-08-21 02:58:55
"Unable to connect, pls. Improve the system",5,2025-08-20 22:57:02
well app,5,2025-08-20 21:41:41
"Smart service But, your service charge is too high",5,2025-08-20 19:31:20
perfect 👌 keep,5,2025-08-20 18:45:52
"እባካችሁ አፑ ጥሩ ነው ነገር ግን በፈለግነው ጊዜና ሰአት መጠቀም አልቻልንም ኔትዎርክ እያለ እንኳ እያስጠቀመን አይደለም""""",2,2025-08-20 17:10:14
ok,5,2025-08-20 16:57:14
nice app,5,2025-08-20 16:16:37
excellent plus,5,2025-08-20 16:09:31
Would be great if it displays service fees before proceeding with transaction.,4,2025-08-20 15:47:34
so disappointing :((,1,2025-08-20 15:05:19
what nice app i never usedyet,4,2025-08-20 14:57:10
Excellent,5,2025-08-20 12:58:40
ke gizew ga emihed astemamagn metegberya,1,2025-08-20 07:52:19
"this app is pretty good. The recent one was the nicest. however after the update, it restricts me from taking a screenshot. i would be happy if you remove screenshots restriction policy from this app. why I gave it five stars was because of the past performances of this app. keep in mind to remove the screenshot restriction policy from this app. and also it has no self authorizations. once uninstalled it needs extra sim cards and wants to visit nearby banks in person.",5,2025-08-20 07:51:02
Send money for some account but don't reserved Ball,5,2025-08-20 01:10:52
very good🙏🙏,5,2025-08-19 21:01:09
good,1,2025-08-19 20:31:54
good,5,2025-08-19 18:23:49
I recognized thank you,5,2025-08-19 17:44:00
Best feature!!,5,2025-08-19 15:32:21
the saved account totally removed ..why????????,1,2025-08-19 11:11:17
good bank Ethiopian very nic,5,2025-08-18 23:35:20
this good app but screenshot must enable,4,2025-08-18 20:04:39
በፊት ብር ትራንስፈር የተደረገባቸዉን አካዉንቶች remove አርጓል የሚያናድድ update ነው ::,1,2025-08-18 18:36:31
